-645.692246,-192.4968241,-110.5051681,-103.9266072,-220.0823218,-228.6357159,-144.820805,-133.2546256,-82.6956008,-121.7445261,P2
-594.4027934,-298.003901,-255.8499906,-145.1616563,-238.0681115,-289.9569904,-173.8606007,-245.5235629,-96.81132254,-238.2612772,P2
-844.683991,-384.0317829,-59.8053886,-80.02371876,-101.4511368,-136.61741,-110.4882763,-79.40881322,14.76719861,-72.00690327,P2
-472.9804622,79.3684195,133.9686813,175.5895144,-1.420451708,111.903057,94.33051316,166.7509211,118.6230161,169.298311,P2
-674.7436093,-9.235836199,-31.00211487,67.57078781,-102.8736408,-82.67120005,-25.05976192,-67.82773086,22.52184439,48.23268541,P2
-708.2754233,-112.6826623,-93.45957426,-146.3837835,-214.649114,-137.4572992,-142.3391162,-51.86498286,-141.7966287,-117.3254026,P2
-676.9811035,-120.824745,12.07238021,102.3226917,-62.35966114,-8.382543027,-7.910311048,55.46987434,40.72979306,94.75217221,P2
-819.1473013,-264.5115449,29.37298506,-83.86797899,-182.1997459,49.32318303,-172.773313,50.18280106,-52.09603296,19.7670281,P2
-813.7362968,-338.8783274,-253.8082862,-140.5952766,-274.2092328,-286.2066223,-206.0775248,-230.6013262,-155.0473242,-216.6906845,P2
-704.4373449,-323.933241,-276.074144,-159.694933,-272.3619641,-382.7002127,-195.9464031,-288.3378916,-123.2944566,-226.1910763,P2
-818.3534308,-415.0727741,-244.1490954,-120.2629426,-252.2310111,-356.2105766,-193.6257002,-262.905507,-88.95177797,-167.7788328,P2
-618.0806291,-122.7208729,-112.0133582,-69.16979294,-212.355221,-215.7646788,-103.1578517,-110.223033,-113.6767408,-94.24022648,P2
-762.6588592,-272.5205156,-76.08329853,-19.65890096,-85.50659959,-127.7716092,-60.29512426,-89.13447686,30.32006791,8.79959962,P2
-873.7851624,-184.0691998,-165.5911124,-260.0427997,-425.6547649,-230.893511,-282.0741745,-136.3299394,-325.3711699,-248.4944559,P2
-833.6511972,-272.4116963,-230.9339454,-123.7321819,-286.2709519,-239.646804,-222.1314256,-179.8931935,-154.9039344,-161.9939582,P2
-875.5358819,-389.7691733,-235.1935253,-190.3442972,-311.6702997,-274.3462361,-270.3958389,-258.9768124,-161.3115064,-221.6740229,P2
-1247.81312,-524.0294166,-293.3116881,-321.1321711,-415.3144907,-298.3313326,-385.1460777,-275.9096399,-247.8348773,-288.1905097,P2
-617.2686659,-262.6141383,-238.463312,-81.84553072,-273.6580046,-264.0922795,-190.1037434,-192.7953079,-143.5194257,-156.1371225,P2
-1108.222687,-303.9600553,-21.34280917,-111.835293,-205.9115161,-82.0868629,-192.2415593,-82.4558401,-64.93701725,-468.9923207,P2
-1083.52443,-363.8049574,-146.2638077,-180.8700949,-893.6281348,-726.3253129,-1218.924288,-1110.323371,-495.3400534,-641.9879459,P2
-540.4949723,-973.518481,-1108.569825,-678.2695598,-554.5711379,-1037.236782,-728.1513795,-447.2852442,-882.176222,-838.2949613,P2
-515.2897767,-149.9056488,-387.5058205,-98.87640093,-473.3460831,-568.5537116,-224.8608434,-231.5642727,-274.6412996,-251.1825683,P2
-890.2020464,-391.7323369,-239.836639,-181.9276256,-228.7925411,-194.2278186,-214.496664,-218.404311,-79.46585052,-150.3869025,P2
-1225.308262,-645.3177766,-230.5930278,-304.9643476,-355.54535,-305.7347378,-370.5848538,-320.7585371,-201.4046114,-271.5638316,P2
-1101.805655,-241.9042898,-84.26439263,-268.5379536,-458.1287861,-88.24978612,-355.7126204,-33.86190115,-345.076865,-149.6391507,P2
-557.8190342,-261.5630559,-283.1894516,-29.98977247,-135.5955454,-416.766453,-57.56073098,-285.5671589,19.23772696,-170.2640792,P2
-810.2875356,-211.5205063,-71.76616029,-79.12874506,-219.7587115,-174.7296403,-105.8388527,-55.93980937,-138.5566674,-40.88933997,P2
-636.0980481,-165.1927815,-149.9889382,-111.9072544,-305.2832053,-200.0914814,-160.055803,-138.2400238,-150.282898,-63.40365572,P2
-1125.192335,-518.1349859,-441.5426219,-307.4702815,-478.3907298,-560.4338977,-384.0222141,-431.9302554,-332.4894337,-396.2867747,P2
-771.2440529,-327.6003523,-293.3435768,-253.699098,-395.5326244,-318.1045,-307.5440721,-279.3839392,-253.0580662,-376.1406071,P2
-1165.82166,-437.2965711,-492.5747524,-537.4971064,-517.4785848,-421.260552,-464.5418738,-442.5589596,-386.6017478,-507.1703456,P2
-679.7757177,-313.1766201,-357.3687641,-318.8437759,-442.5575259,-380.4835188,-352.1675795,-329.5508063,-316.0431513,-350.3849207,P2
-926.7858882,-299.3686601,-73.83415439,-80.67369199,-211.5248041,-170.6314869,-172.5530014,-96.30230607,-56.35763797,-102.9135683,P2
-510.7427833,-111.9494971,-186.8155799,-12.30602352,-115.8092328,-269.9826411,-28.96166601,-159.5958627,8.222636263,-67.81074274,P2
-989.8824146,-428.9825279,-199.0674702,-252.465598,-427.7344074,-284.2222806,-373.1028393,-180.6637351,-340.0642767,-206.9777511,P2
-963.985943,-462.72215,-453.2086514,-337.4015888,-523.0046629,-523.394294,-433.0407884,-479.6891972,-388.5634664,-456.0069667,P2
-856.8517936,-599.8421976,-678.5004591,-559.173492,-304.3654438,-365.2459159,-406.4132686,-393.0242356,-282.6470314,-298.7608306,P2
-1082.483896,-468.3833906,-334.426408,-320.0075544,-514.9910914,-429.490449,-427.4616225,-344.0477643,-367.6474072,-351.376713,P2
-1043.152397,-434.3747283,-513.5472471,-311.726511,-461.2197964,-572.4221565,-368.9615416,-507.90302,-325.677737,-385.6554189,P2
-776.6539386,-235.7361119,-189.5161022,-176.6998117,-360.3484778,-293.9570651,-256.5680496,-179.7920233,-242.6193072,-156.5927533,P2
-841.2039472,-379.4189017,-324.9972046,-265.1340228,-441.7083411,-432.3580762,-341.8638442,-334.7447632,-307.9507235,-364.9191144,P2
-910.9402902,-161.1094696,-125.0117783,-129.3886861,-301.346218,-168.4143852,-202.5861172,-124.3658113,-170.6960288,-173.1799423,P2
-1125.431969,-642.4347445,-546.7526091,-480.2723679,-633.9841399,-617.3265031,-566.4332576,-548.353483,-526.911475,-496.4326152,P2
-1061.203036,-539.2241882,-489.3527686,-493.9224373,-663.4579922,-590.8594596,-574.8578106,-466.8281323,-555.2195975,-514.2375356,P2
-1059.618713,-448.0853975,-437.5782765,-335.0087635,-575.2266167,-524.0617628,-449.9749633,-408.8730803,-459.0383649,-405.4938942,P2
-1488.24134,-799.5401505,-496.367473,-555.512577,-721.9341571,-630.301237,-667.107875,-550.2391182,-582.2433673,-570.9824619,P2
-1108.347589,-508.0177669,-291.4277643,-344.2921805,-441.8842384,-350.6119337,-415.7534244,-332.0935056,-326.7467405,-305.6301742,P2
-1159.207235,-694.0646859,-337.9891787,-516.8854238,-695.1988474,-648.5378875,-593.0299508,-343.1417514,-615.9172564,-308.668588,P2
-829.6754171,-363.3046402,-484.7009626,-293.0156511,-633.1376495,-604.3598513,-436.5335377,-416.4762946,-403.6720301,-407.3307592,P2
-945.0874715,-468.8379832,-499.071764,-418.0987473,-566.4710947,-597.3721427,-465.6170629,-496.4801012,-425.8494498,-498.385179,P2
-965.7029613,-471.2896017,-388.6976688,-324.8718295,-478.9808631,-436.7888172,-396.4617966,-351.6884739,-350.6572638,-348.3674376,P2
-1071.532855,-544.3559409,-705.0789173,-296.3535277,-570.2646241,-804.8950919,-406.9340414,-647.4969622,-454.8982982,-450.1215412,P2
-993.6960599,-374.5233712,-383.8248078,-195.9798244,-387.3326272,-448.7674433,-273.2692241,-362.1915048,-262.1933982,-277.6508962,P2
-1243.671342,-501.0702127,-175.4305888,-367.5091953,-471.783737,-259.5707571,-431.4124483,-196.6306823,-349.7740043,-316.7216955,P2
