6.098582375,4.340912499,3.377623059,3.029064432,Healthy
6.401814382,4.373642286,3.337304118,3.063747342,Healthy
6.301465402,4.457626136,3.535848171,3.005270632,Healthy
5.985073157,4.25587791,3.374569915,3.032434068,Healthy
6.407856649,4.499907203,3.362336234,3.037934798,Healthy
6.129976889,4.396395373,4.445400221,3.019046694,Healthy
6.421486566,4.374896567,3.435115464,3.118429881,Healthy
6.102329085,4.354815383,3.333477646,2.95086161,Healthy
6.246901021,4.23333313,4.160787767,2.952508462,Healthy
6.269069044,4.305315377,3.364618859,3.017288197,Healthy
6.175769016,4.295765381,3.41919577,3.03277621,Healthy
6.034639078,4.250745843,3.47785845,3.061260673,Healthy
6.179300383,4.459591944,3.36518548,3.123164975,Healthy
6.23649177,4.406550581,5.031599599,2.982474299,Healthy
6.278908621,4.507160287,3.476507635,2.953746545,Healthy
6.077126119,4.283737006,3.246251053,3.014629263,Healthy
6.293375343,4.462584612,3.748497002,2.927951293,Healthy
6.004377593,4.129587569,3.436176089,3.066775774,Healthy
6.308023311,4.110566544,3.429713953,3.061238296,Healthy
6.053395664,4.252369143,3.406748252,2.981334616,Healthy
5.939967566,4.243973175,3.607188775,3.120806993,Healthy
5.96003006,4.494179956,3.860727389,3.081885371,Healthy
6.125736281,4.250963057,3.265608148,2.992302815,Healthy
5.757806291,4.310290524,3.349215372,2.922146765,Healthy
6.022074826,4.212757916,3.363526978,3.029470614,Healthy
6.061743417,4.107132991,3.284228732,2.926202085,Healthy
6.293756019,4.303312319,3.442274279,2.959565328,Healthy
6.055680666,4.238197151,3.500677984,3.01153319,Healthy
6.872214948,4.211974527,3.436647722,2.960004147,Healthy
6.103839906,4.717469373,4.048309968,3.025805206,Healthy
5.850361288,4.172954576,3.663149459,3.017048958,Healthy
5.998354395,4.107249874,3.517434093,3.130482793,Healthy
5.791557644,4.342801703,3.302039191,3.074670022,Healthy
6.124247301,4.220555551,3.398822214,2.95659693,Healthy
5.852136508,4.228600826,3.312679816,2.892496365,Healthy
6.150475767,4.383846536,3.393132466,2.891820675,Healthy
6.257508398,4.040836964,3.40313657,3.100299368,Healthy
5.95556372,4.123122569,3.50612422,3.016544031,Healthy
6.126197131,4.141920069,3.625923452,3.328178204,Healthy
6.013510878,4.261757468,3.789468507,2.990832849,Healthy
5.927568969,4.203368287,3.378203825,3.004713128,Healthy
6.028179913,4.492521258,3.594329628,3.27806883,Healthy
6.147548775,4.174958368,3.355488328,3.065211709,Healthy
5.884112193,4.168343791,3.534517171,3.119605035,Healthy
6.353728617,4.276543122,3.579902834,3.164680106,Healthy
5.760856054,4.429116603,3.379002707,3.129744734,Healthy
6.023383993,4.458964166,3.300407743,3.003734297,Healthy
6.465216426,3.953609186,3.343356493,2.884658125,Healthy
5.894586452,4.294480567,3.279025436,2.946481435,Healthy
5.700790942,3.988961085,3.300744604,3.114902317,Healthy
6.156545049,4.014211964,3.402005465,3.052397444,Healthy
6.102067591,4.237446694,3.377850282,3.101672738,Healthy
6.116595292,4.344747654,3.513119888,3.299019479,Healthy
6.296683521,4.131216264,3.464535545,3.172040371,Healthy
5.892187031,4.152401878,3.47311065,3.053439521,Healthy
6.217655154,3.907797638,3.474233551,3.061089908,Healthy
5.503120523,4.277929634,3.365394976,2.983476855,Healthy
6.111667003,4.270139141,3.422806913,3.219811832,Healthy
6.364180976,4.272234323,3.458431151,3.045788111,Healthy
5.859805695,4.449522737,3.428426097,3.051286305,Healthy
5.692746163,4.014093266,3.241733129,2.984575039,Healthy
6.040789198,4.374659692,3.545662266,2.913430071,Healthy
6.114372108,4.175902644,3.399082034,3.01768161,Healthy
6.24088102,4.140961745,3.221244228,3.090797734,Healthy
6.074359443,4.167909373,3.612244372,3.083158221,Healthy
5.767184978,4.001967458,3.338134419,3.098896614,Healthy
6.281391715,4.108823138,3.498342494,3.109389514,Healthy
6.250095497,4.235086527,3.593363799,3.197086598,Healthy
5.998963476,4.179943327,3.496826368,3.150932926,Healthy
5.873361495,4.048018557,3.374562378,3.168461984,Healthy
5.951488375,4.30681498,3.414992154,3.042973874,Healthy
6.061758368,4.115505968,3.303544717,3.018263781,Healthy
6.009000079,4.039430418,3.758014992,3.029516008,Healthy
6.269308735,4.76919522,3.613323792,3.187929661,Healthy
6.327057785,3.982425704,3.424826513,3.142723032,Healthy
6.044661567,4.267664628,3.427927454,3.307033825,Healthy
5.71770497,3.922046042,3.472959746,3.123568151,Healthy
5.906446245,4.061904579,3.420931215,3.125891717,Healthy
6.340055677,4.365056226,3.362769628,3.012968966,Healthy
6.12925807,4.424891447,3.334775107,3.015332747,Healthy
6.239293568,4.117959113,3.460500744,3.031994473,Healthy
6.234332028,4.296168114,3.421773848,3.13158143,Healthy
5.769881747,4.213617417,3.55691251,3.213886357,Healthy
5.777692082,4.107221852,3.444326495,3.220438488,Healthy
5.853064849,4.07821216,3.62131321,3.230456956,Healthy
6.263278839,4.562246368,3.260358307,3.126331659,Healthy
5.858521325,4.464686009,3.351003625,3.047640599,Healthy
5.937526031,4.357116647,3.431761519,3.150868311,Healthy
5.956679023,4.182700574,3.734723727,3.107152729,Healthy
5.70853231,4.149827491,3.492761109,3.104894059,Healthy
6.494777106,4.280616154,4.417091518,3.099000678,Healthy
5.659420727,4.218076414,3.292267264,3.023993634,Healthy
6.520128534,4.250687785,3.26203111,3.045262698,Healthy
6.029391384,4.30969413,3.4607542,3.135584543,Healthy
6.017501012,4.154440753,3.415869503,3.191053492,Healthy
6.02350469,4.161284033,3.721240024,3.360523544,Healthy
6.038460261,4.306395997,3.537321345,3.197555355,Healthy
6.06702065,4.33782489,3.422846876,3.133345737,Healthy
5.992364036,4.324991998,3.264255381,3.112293646,Healthy
6.0389142,4.125367782,3.387124956,3.075559657,Healthy
4.730500168,4.032714425,3.080841015,2.891852005,P1
4.785839815,3.998102135,2.914116453,2.956822453,P1
4.654968608,4.007097062,3.005236062,2.945584554,P1
4.214959892,3.906327305,2.949875491,2.937177755,P1
4.564916379,3.980443392,3.05432924,2.932941583,P1
4.775249433,3.927674469,3.060238614,2.916942734,P1
4.251019478,3.873088811,3.019298622,2.846668669,P1
4.449376857,4.065624163,3.269244654,2.866427329,P1
4.732483329,3.949354993,3.252199178,2.94997289,P1
4.623918099,3.791600166,3.065544383,2.821695902,P1
4.758696787,4.2174145,3.114962443,2.854404388,P1
4.697303879,4.009437899,3.385908901,2.923030616,P1
4.415431562,4.022020501,3.005960587,2.809333518,P1
4.926305484,5.236271721,3.198325959,2.953672702,P1
4.572992153,4.062824005,3.053393852,2.779634111,P1
4.760013706,4.191987335,3.047184369,2.803352563,P1
4.836385382,4.252968227,3.127491507,2.913177447,P1
4.789603385,4.380964293,3.113965524,2.947402961,P1
5.171943379,4.13242912,4.302306291,2.772899876,P1
5.78241862,4.001534476,3.280287456,2.858292736,P1
7.246798038,4.550591468,3.836690332,2.871696731,P1
4.524861738,4.436594471,3.085846629,2.694090157,P1
4.619001688,4.243771638,3.171311503,2.809818045,P1
4.718994666,4.253906392,3.05563636,2.894097875,P1
4.672981127,4.129071914,3.062663465,2.746291569,P1
4.518662551,4.329879535,3.066209191,2.819157298,P1
4.480038326,4.070527958,3.070429366,2.795412006,P1
4.532119944,4.262319497,3.069964935,2.855107428,P1
4.719355931,4.26588065,3.026035342,2.68740731,P1
4.996287246,4.270257757,3.141107303,2.836730688,P1
5.102813773,4.145954702,2.947991797,2.917240023,P1
4.874875714,4.402292115,3.262931523,2.877730247,P1
4.352359097,3.989266259,3.446850558,2.767630551,P1
4.406123149,4.39144155,3.977121396,2.885228332,P1
4.750201905,4.1305403,3.104284004,2.943603772,P1
4.672374197,4.331968682,3.147891892,2.856090869,P1
4.519969142,4.29771742,3.172467482,2.745352333,P1
4.843895192,3.957119049,3.050191513,2.885940035,P1
4.986380146,4.188604862,3.160738116,2.929900025,P1
4.608488026,4.083804308,3.141059973,2.965423316,P1
4.701605389,4.090704288,3.14262043,2.809394986,P1
4.709196568,4.184397271,3.192267149,2.927841263,P1
5.044178553,4.200940655,3.01287645,2.876423697,P1
5.138221601,4.131250118,3.177056793,2.99781177,P1
4.736536945,4.14523335,3.146010236,2.838710708,P1
4.945301799,4.192681647,3.019196462,3.028682569,P1
4.811750718,3.995921613,3.181125808,2.967799183,P1
4.515925079,4.029718251,3.916190007,2.943003556,P1
4.624336661,3.989170253,3.431598473,2.818169197,P1
5.377325771,4.116307951,3.213057504,2.762084629,P1
4.674205979,4.034468362,3.15615363,2.840412049,P1
5.092103506,4.050584394,3.222087782,2.82504756,P1
4.743496161,3.94898046,3.280822497,2.750635844,P1
4.605144603,3.93771067,3.115071208,2.727293503,P1
4.637733754,3.993230471,3.305933815,2.834672075,P1
4.796861245,4.074987437,3.452315028,2.858892438,P1
4.816487658,3.906886499,3.443295124,2.893322153,P1
4.667967166,4.050746986,3.250070809,2.781242488,P1
4.522398511,4.129727006,3.203187056,2.784935178,P1
4.888766049,4.238146014,3.235189264,2.797101715,P1
4.783573433,4.064423881,3.354762312,2.81557638,P1
4.772041133,4.12327884,3.427594398,2.76253951,P1
4.529636839,3.822059957,3.191807544,2.740047958,P1
5.106894397,4.083768339,3.241823172,2.777295649,P1
5.150148644,4.322358986,3.271093265,2.996503347,P1
4.619277101,4.21845875,3.087591067,2.779364796,P1
4.512165088,4.255604512,3.28121295,2.958993746,P1
4.917310149,4.184192377,3.214499165,2.870188528,P1
4.964928836,4.345451324,3.302197783,2.869988001,P1
4.737821711,4.357903689,3.267235209,3.004679938,P1
4.652474882,4.383764257,3.498313496,2.832777262,P1
4.537927077,4.179291535,3.253758556,2.975465891,P1
4.674312259,4.339528978,3.190503726,2.859144794,P1
4.749599096,4.492325044,3.213345908,3.115379703,P1
4.835209656,4.367578753,3.275544856,3.019896626,P1
4.608124204,4.24246745,3.340226461,2.908143962,P1
4.511932397,4.308244807,3.130412709,2.98046782,P1
4.636016055,4.109793277,3.311282073,2.921089415,P1
4.650584969,4.34318606,3.171368792,3.142041026,P1
4.720665759,4.383878839,3.274954433,3.051249601,P1
5.099806497,4.219924371,3.325744324,3.118809172,P1
4.491040993,4.143972103,3.187507055,2.832304128,P1
4.419543678,4.156866218,3.264336501,3.000591432,P1
4.701924207,4.334461142,3.068957941,2.931325076,P1
4.976436329,4.313775283,3.219372774,2.997811676,P1
4.686768353,4.381957729,3.149629117,3.091689337,P1
4.64377423,4.17617718,3.246571173,2.908726591,P1
4.406913857,4.501918036,3.245425982,3.029132811,P1
4.683107994,4.54867824,3.169273462,3.029092614,P1
4.864649091,4.477756836,3.134066023,3.031482604,P1
4.653730479,4.216427267,3.141528767,2.82824755,P1
4.948108285,4.119904348,3.089749694,2.987067021,P1
4.551593881,4.170229236,3.25770143,2.980036607,P1
4.694845257,4.148094349,3.227219926,3.068773016,P1
5.023029769,4.18490562,3.114648363,2.95295124,P1
4.80020115,4.047066535,3.208224002,3.039076558,P1
4.78020519,4.078353228,3.121446667,2.902095118,P1
4.741379068,4.228494206,3.109706246,2.943572531,P1
4.91958727,4.191891667,3.158713623,2.99449343,P1
5.025649447,4.320254113,3.148589714,2.952642565,P1
4.926991432,4.510714549,3.984950566,2.374648953,P2
5.125205375,4.270012288,4.02579929,2.407799847,P2
4.861636513,5.061686404,3.993563463,2.369985567,P2
4.871761301,4.277308058,4.037920267,2.444636669,P2
5.105038176,4.183093762,4.123981029,2.423352195,P2
4.972337867,4.116015653,4.003505045,2.394912557,P2
4.835635197,4.376168461,4.06011953,2.413784007,P2
5.184119134,4.072030215,3.98902541,2.392777996,P2
4.978215587,4.493837569,3.942390642,2.449545102,P2
5.214626245,4.571047733,3.996212818,2.421592872,P2
5.301159485,4.395620832,3.969255097,2.360641007,P2
4.659675031,4.343186186,4.047018875,2.410330417,P2
4.860304657,4.492045925,3.997507355,2.372016041,P2
4.999160953,4.303536919,3.967902335,2.388874096,P2
4.827043083,4.265307112,4.00829183,2.37251232,P2
4.933194509,4.311809404,4.531857887,2.395531776,P2
4.631458756,4.404384813,4.085173693,2.374514461,P2
5.110299042,4.839908464,7.374425595,2.387414934,P2
4.986846757,4.39785254,4.11789171,2.4141068,P2
4.700514617,4.290339652,3.926350766,2.358536302,P2
4.724253584,4.216585687,3.91899057,2.368617939,P2
4.788333802,4.324214108,3.964735355,2.453111458,P2
4.610380576,4.25217509,4.130659322,2.383149126,P2
4.820448744,4.199295564,4.063369728,2.398031607,P2
4.845083772,4.320194889,3.967309373,2.384116054,P2
5.029491142,4.367071931,4.017668198,2.383737936,P2
5.040245682,4.467568392,3.873015772,2.407961227,P2
5.375749083,4.286900945,3.982406441,2.383139246,P2
4.764726761,4.269253712,4.269777128,2.350155351,P2
4.718298448,4.301301885,3.913865446,2.366466376,P2
4.697662722,4.441392935,4.080982436,2.385293207,P2
4.94052891,4.011766961,3.92034899,2.390448437,P2
5.089015678,4.234881223,3.922979267,2.509898864,P2
5.068944578,4.368362915,4.987176822,2.403794796,P2
4.866079553,4.112803999,4.112751067,2.433557474,P2
4.882005603,4.219808392,3.929007902,2.511713245,P2
4.978453512,4.333953426,3.912170578,2.413267005,P2
4.548323512,4.26168033,4.040403895,2.370473448,P2
4.349541546,4.409421043,3.971683863,2.475763186,P2
4.146735385,4.198183019,4.072131801,2.481154791,P2
4.064248806,4.120080791,3.902562421,2.45068066,P2
4.149763324,4.397338564,4.113774073,2.410091849,P2
4.91230059,4.389719328,4.129102599,2.438438496,P2
4.565006836,4.193583655,4.001673646,2.422030491,P2
4.473227065,4.438199355,3.861710123,2.486041762,P2
4.616422463,4.380984898,4.005122592,2.469531445,P2
4.593636694,4.298997357,3.88859604,2.41057274,P2
4.576744142,4.504340691,3.967307058,2.42508091,P2
4.514695509,4.537031174,4.199674425,2.417780793,P2
4.547111976,4.312765584,3.990360859,2.426655662,P2
4.516870938,4.530912596,3.923391577,2.426833323,P2
4.498900036,4.425689637,3.965283472,2.411323341,P2
4.891265347,4.350804263,3.94123436,2.425450858,P2
4.843878194,4.456294298,4.576264797,2.46558659,P2
4.633162821,4.538734741,5.318587971,2.393791838,P2
4.891274866,4.17801408,3.994069143,2.435404362,P2
4.541288049,4.410692056,4.045994039,2.409681566,P2
4.605826712,4.32250161,3.970961862,2.417200095,P2
4.284013055,4.463957055,4.080477975,2.452415031,P2
4.044415213,4.467896763,4.058858928,2.443037627,P2
4.334633507,4.44938456,4.044382929,2.427374827,P2
4.113966679,4.306078145,4.171611162,2.475418904,P2
4.007128922,4.546061631,4.033749879,2.50666022,P2
4.263133294,4.707852077,4.134563589,2.451884839,P2
4.125822471,4.460380747,4.070044898,2.41518082,P2
4.014998375,4.462770184,4.098829716,2.467696453,P2
4.103726064,4.308034302,4.164514911,2.483150895,P2
4.248045451,4.541239971,6.674324108,2.445195755,P2
4.004829369,4.533460767,4.034891444,2.467814333,P2
3.919529794,4.338589273,4.08926201,2.495155351,P2
3.851325973,4.615647041,4.12322023,2.474171587,P2
3.89738647,4.675172311,4.883654945,2.518667315,P2
4.151632752,4.697514356,4.23631486,2.501916069,P2
4.170054714,4.701729637,4.137266396,2.469668274,P2
