6.098582375,4.340912499,Healthy
6.401814382,4.373642286,Healthy
6.301465402,4.457626136,Healthy
5.985073157,4.25587791,Healthy
6.407856649,4.499907203,Healthy
6.129976889,4.396395373,Healthy
6.421486566,4.374896567,Healthy
6.102329085,4.354815383,Healthy
6.246901021,4.23333313,Healthy
6.269069044,4.305315377,Healthy
6.175769016,4.295765381,Healthy
6.034639078,4.250745843,Healthy
6.179300383,4.459591944,Healthy
6.23649177,4.406550581,Healthy
6.278908621,4.507160287,Healthy
6.077126119,4.283737006,Healthy
6.293375343,4.462584612,Healthy
6.004377593,4.129587569,Healthy
6.308023311,4.110566544,Healthy
6.053395664,4.252369143,Healthy
5.939967566,4.243973175,Healthy
5.96003006,4.494179956,Healthy
6.125736281,4.250963057,Healthy
5.757806291,4.310290524,Healthy
6.022074826,4.212757916,Healthy
6.061743417,4.107132991,Healthy
6.293756019,4.303312319,Healthy
6.055680666,4.238197151,Healthy
6.872214948,4.211974527,Healthy
6.103839906,4.717469373,Healthy
5.850361288,4.172954576,Healthy
5.998354395,4.107249874,Healthy
5.791557644,4.342801703,Healthy
6.124247301,4.220555551,Healthy
5.852136508,4.228600826,Healthy
6.150475767,4.383846536,Healthy
6.257508398,4.040836964,Healthy
5.95556372,4.123122569,Healthy
6.126197131,4.141920069,Healthy
6.013510878,4.261757468,Healthy
5.927568969,4.203368287,Healthy
6.028179913,4.492521258,Healthy
6.147548775,4.174958368,Healthy
5.884112193,4.168343791,Healthy
6.353728617,4.276543122,Healthy
5.760856054,4.429116603,Healthy
6.023383993,4.458964166,Healthy
6.465216426,3.953609186,Healthy
5.894586452,4.294480567,Healthy
5.700790942,3.988961085,Healthy
6.156545049,4.014211964,Healthy
6.102067591,4.237446694,Healthy
6.116595292,4.344747654,Healthy
6.296683521,4.131216264,Healthy
5.892187031,4.152401878,Healthy
6.217655154,3.907797638,Healthy
5.503120523,4.277929634,Healthy
6.111667003,4.270139141,Healthy
6.364180976,4.272234323,Healthy
5.859805695,4.449522737,Healthy
5.692746163,4.014093266,Healthy
6.040789198,4.374659692,Healthy
6.114372108,4.175902644,Healthy
6.24088102,4.140961745,Healthy
6.074359443,4.167909373,Healthy
5.767184978,4.001967458,Healthy
6.281391715,4.108823138,Healthy
6.250095497,4.235086527,Healthy
5.998963476,4.179943327,Healthy
5.873361495,4.048018557,Healthy
5.951488375,4.30681498,Healthy
6.061758368,4.115505968,Healthy
6.009000079,4.039430418,Healthy
6.269308735,4.76919522,Healthy
6.327057785,3.982425704,Healthy
6.044661567,4.267664628,Healthy
5.71770497,3.922046042,Healthy
5.906446245,4.061904579,Healthy
6.340055677,4.365056226,Healthy
6.12925807,4.424891447,Healthy
6.239293568,4.117959113,Healthy
6.234332028,4.296168114,Healthy
5.769881747,4.213617417,Healthy
5.777692082,4.107221852,Healthy
5.853064849,4.07821216,Healthy
6.263278839,4.562246368,Healthy
5.858521325,4.464686009,Healthy
5.937526031,4.357116647,Healthy
5.956679023,4.182700574,Healthy
5.70853231,4.149827491,Healthy
6.494777106,4.280616154,Healthy
5.659420727,4.218076414,Healthy
6.520128534,4.250687785,Healthy
6.029391384,4.30969413,Healthy
6.017501012,4.154440753,Healthy
6.02350469,4.161284033,Healthy
6.038460261,4.306395997,Healthy
6.06702065,4.33782489,Healthy
5.992364036,4.324991998,Healthy
6.0389142,4.125367782,Healthy
4.730500168,4.032714425,P1
4.785839815,3.998102135,P1
4.654968608,4.007097062,P1
4.214959892,3.906327305,P1
4.564916379,3.980443392,P1
4.775249433,3.927674469,P1
4.251019478,3.873088811,P1
4.449376857,4.065624163,P1
4.732483329,3.949354993,P1
4.623918099,3.791600166,P1
4.758696787,4.2174145,P1
4.697303879,4.009437899,P1
4.415431562,4.022020501,P1
4.926305484,5.236271721,P1
4.572992153,4.062824005,P1
4.760013706,4.191987335,P1
4.836385382,4.252968227,P1
4.789603385,4.380964293,P1
5.171943379,4.13242912,P1
5.78241862,4.001534476,P1
7.246798038,4.550591468,P1
4.524861738,4.436594471,P1
4.619001688,4.243771638,P1
4.718994666,4.253906392,P1
4.672981127,4.129071914,P1
4.518662551,4.329879535,P1
4.480038326,4.070527958,P1
4.532119944,4.262319497,P1
4.719355931,4.26588065,P1
4.996287246,4.270257757,P1
5.102813773,4.145954702,P1
4.874875714,4.402292115,P1
4.352359097,3.989266259,P1
4.406123149,4.39144155,P1
4.750201905,4.1305403,P1
4.672374197,4.331968682,P1
4.519969142,4.29771742,P1
4.843895192,3.957119049,P1
4.986380146,4.188604862,P1
4.608488026,4.083804308,P1
4.701605389,4.090704288,P1
4.709196568,4.184397271,P1
5.044178553,4.200940655,P1
5.138221601,4.131250118,P1
4.736536945,4.14523335,P1
4.945301799,4.192681647,P1
4.811750718,3.995921613,P1
4.515925079,4.029718251,P1
4.624336661,3.989170253,P1
5.377325771,4.116307951,P1
4.674205979,4.034468362,P1
5.092103506,4.050584394,P1
4.743496161,3.94898046,P1
4.605144603,3.93771067,P1
4.637733754,3.993230471,P1
4.796861245,4.074987437,P1
4.816487658,3.906886499,P1
4.667967166,4.050746986,P1
4.522398511,4.129727006,P1
4.888766049,4.238146014,P1
4.783573433,4.064423881,P1
4.772041133,4.12327884,P1
4.529636839,3.822059957,P1
5.106894397,4.083768339,P1
5.150148644,4.322358986,P1
4.619277101,4.21845875,P1
4.512165088,4.255604512,P1
4.917310149,4.184192377,P1
4.964928836,4.345451324,P1
4.737821711,4.357903689,P1
4.652474882,4.383764257,P1
4.537927077,4.179291535,P1
4.674312259,4.339528978,P1
4.749599096,4.492325044,P1
4.835209656,4.367578753,P1
4.608124204,4.24246745,P1
4.511932397,4.308244807,P1
4.636016055,4.109793277,P1
4.650584969,4.34318606,P1
4.720665759,4.383878839,P1
5.099806497,4.219924371,P1
4.491040993,4.143972103,P1
4.419543678,4.156866218,P1
4.701924207,4.334461142,P1
4.976436329,4.313775283,P1
4.686768353,4.381957729,P1
4.64377423,4.17617718,P1
4.406913857,4.501918036,P1
4.683107994,4.54867824,P1
4.864649091,4.477756836,P1
4.653730479,4.216427267,P1
4.948108285,4.119904348,P1
4.551593881,4.170229236,P1
4.694845257,4.148094349,P1
5.023029769,4.18490562,P1
4.80020115,4.047066535,P1
4.78020519,4.078353228,P1
4.741379068,4.228494206,P1
4.91958727,4.191891667,P1
5.025649447,4.320254113,P1
4.926991432,4.510714549,P2
5.125205375,4.270012288,P2
4.861636513,5.061686404,P2
4.871761301,4.277308058,P2
5.105038176,4.183093762,P2
4.972337867,4.116015653,P2
4.835635197,4.376168461,P2
5.184119134,4.072030215,P2
4.978215587,4.493837569,P2
5.214626245,4.571047733,P2
5.301159485,4.395620832,P2
4.659675031,4.343186186,P2
4.860304657,4.492045925,P2
4.999160953,4.303536919,P2
4.827043083,4.265307112,P2
4.933194509,4.311809404,P2
4.631458756,4.404384813,P2
5.110299042,4.839908464,P2
4.986846757,4.39785254,P2
4.700514617,4.290339652,P2
4.724253584,4.216585687,P2
4.788333802,4.324214108,P2
4.610380576,4.25217509,P2
4.820448744,4.199295564,P2
4.845083772,4.320194889,P2
5.029491142,4.367071931,P2
5.040245682,4.467568392,P2
5.375749083,4.286900945,P2
4.764726761,4.269253712,P2
4.718298448,4.301301885,P2
4.697662722,4.441392935,P2
4.94052891,4.011766961,P2
5.089015678,4.234881223,P2
5.068944578,4.368362915,P2
4.866079553,4.112803999,P2
4.882005603,4.219808392,P2
4.978453512,4.333953426,P2
4.548323512,4.26168033,P2
4.349541546,4.409421043,P2
4.146735385,4.198183019,P2
4.064248806,4.120080791,P2
4.149763324,4.397338564,P2
4.91230059,4.389719328,P2
4.565006836,4.193583655,P2
4.473227065,4.438199355,P2
4.616422463,4.380984898,P2
4.593636694,4.298997357,P2
4.576744142,4.504340691,P2
4.514695509,4.537031174,P2
4.547111976,4.312765584,P2
4.516870938,4.530912596,P2
4.498900036,4.425689637,P2
4.891265347,4.350804263,P2
4.843878194,4.456294298,P2
4.633162821,4.538734741,P2
4.891274866,4.17801408,P2
4.541288049,4.410692056,P2
4.605826712,4.32250161,P2
4.284013055,4.463957055,P2
4.044415213,4.467896763,P2
4.334633507,4.44938456,P2
4.113966679,4.306078145,P2
4.007128922,4.546061631,P2
4.263133294,4.707852077,P2
4.125822471,4.460380747,P2
4.014998375,4.462770184,P2
4.103726064,4.308034302,P2
4.248045451,4.541239971,P2
4.004829369,4.533460767,P2
3.919529794,4.338589273,P2
3.851325973,4.615647041,P2
3.89738647,4.675172311,P2
4.151632752,4.697514356,P2
4.170054714,4.701729637,P2
3.963720719,4.503632727,P2
4.142933838,4.33950677,P2
4.186818564,4.467960978,P2
4.486912355,4.50753208,P2
4.063426233,4.383820904,P2
4.063816113,4.898034049,P2
4.199231865,4.476383157,P2
4.262564751,4.552384414,P2
4.112689387,4.868323225,P2
4.163173372,4.697450894,P2
4.121032114,4.579213797,P2
5.774728776,4.970832351,P2
4.007059127,4.447883971,P2
4.074211217,4.362060766,P2
3.939404266,4.545046877,P2
3.952605848,5.167644317,P2
3.961862511,5.447426546,P2
3.926772396,4.470014648,P2
4.052272423,4.554421509,P2
3.789134609,4.72074779,P2
4.229694811,4.757381542,P2
3.9173974,4.491875977,P2
3.870533078,4.411543183,P2
4.023143947,4.528987314,P2
4.086348091,4.598846123,P2
4.011354993,4.438460164,P2
3.986276358,4.676762068,P3
4.339785003,4.817036785,P3
4.330903891,4.76486626,P3
4.209654676,4.785810881,P3
4.482321183,4.825540477,P3
4.579751882,4.787771722,P3
4.427601923,4.998548833,P3
4.547542363,5.139186498,P3
4.486856383,4.921231717,P3
4.870674436,4.708490975,P3
4.586847755,4.948807184,P3
4.927336817,4.677624543,P3
4.507509432,4.727558419,P3
4.600227016,4.805187297,P3
4.564146726,4.865014809,P3
4.406152004,4.840323654,P3
4.357219443,4.800827956,P3
4.367238417,4.904668965,P3
4.425864872,5.104716249,P3
4.401191345,5.419006964,P3
4.313042893,5.341440857,P3
4.438116026,5.353651708,P3
4.506707644,5.501947281,P3
