-20167.93898,-5435.084341,-4657.158058,-4395.25816,-5393.654763,-4649.938508,-4463.6716,-4083.700345,-6298.850566,-4058.910518,Healthy
-21784.67893,-5610.807673,-5031.229289,-4667.101087,-5717.322999,-4924.065097,-4772.506218,-4332.875579,-6821.120767,-4075.130296,Healthy
-21961.81587,-6469.362811,-4900.367345,-5056.969573,-7619.36829,-7056.834236,-6758.043822,-4984.854039,-8202.832748,-4795.376,Healthy
-21702.1968,-6308.560221,-5674.216817,-5129.87951,-5869.346816,-5586.849601,-5408.240526,-4430.469172,-7203.403085,-4450.489522,Healthy
-22975.04052,-5187.290981,-4681.263863,-4317.671695,-5248.248201,-4420.854415,-4267.212495,-3979.541184,-6437.803647,-3838.470373,Healthy
-21543.88118,-5272.590674,-4558.026868,-4206.01485,-5239.197348,-4414.366992,-4267.797235,-3861.72998,-6206.468946,-3808.573945,Healthy
-21500.44419,-5089.137166,-4443.055257,-4220.124092,-5047.796733,-4207.084986,-4131.149209,-3703.912824,-6365.90641,-3809.789644,Healthy
-20703.90662,-5400.568348,-4525.377457,-4306.085047,-5185.393979,-4831.849072,-4209.966752,-3719.239362,-6672.900847,-3548.859172,Healthy
-22025.55398,-5660.17949,-4778.086903,-4344.464898,-5410.342624,-4891.003348,-4740.153547,-3986.576164,-6865.987849,-4215.767678,Healthy
-22106.17441,-5441.220314,-4891.044122,-4432.482095,-5466.287401,-4710.439494,-4393.342265,-4132.741537,-6393.694644,-4032.325536,Healthy
-20304.39185,-5157.677833,-4445.737003,-4311.706563,-5116.515695,-4338.477875,-4250.084582,-3903.22753,-5985.399863,-3877.173163,Healthy
-20908.13522,-5263.754918,-4521.302912,-4229.872849,-5110.599488,-4501.276164,-4181.825986,-3825.845296,-6166.458162,-3762.542347,Healthy
-20722.77406,-4968.006138,-4524.774298,-4226.10224,-5320.224384,-4338.983063,-4235.365202,-3840.933813,-6239.957386,-3791.521643,Healthy
-21525.56445,-5657.72255,-4883.523379,-5328.343322,-5552.390257,-5069.02326,-4316.743443,-3801.778816,-7524.13009,-3880.661775,Healthy
-21976.13673,-4997.616032,-4777.344595,-4935.013853,-6011.192597,-4733.05463,-4480.271978,-4049.14946,-6432.916547,-4249.672747,Healthy
-21893.93561,-5589.762392,-4604.436459,-4218.881814,-5151.383109,-4529.037285,-4481.180969,-3752.051825,-6541.904896,-3780.246732,Healthy
-21883.27215,-5190.904989,-4459.571989,-4340.210109,-5253.805304,-4345.698723,-4297.317441,-3858.864296,-6487.58334,-3887.657338,Healthy
-23050.80106,-5162.451106,-4365.507287,-4155.925712,-5234.662867,-4269.750648,-4130.201476,-3713.508957,-6475.322633,-3647.682826,Healthy
-22413.27437,-5046.168792,-4477.914915,-4149.887265,-5070.169522,-4324.844291,-4066.119566,-3844.989504,-6150.297197,-3726.32789,Healthy
-23824.40739,-5045.500335,-4494.288164,-4123.202378,-5287.621288,-4326.389698,-4019.474021,-3770.638396,-6145.007206,-3642.87329,Healthy
-22641.10758,-4882.569541,-4377.121507,-3831.14363,-5294.423284,-4602.896052,-4227.598382,-3752.911597,-6368.867483,-3608.519822,Healthy
-22869.39228,-5838.70406,-4708.384662,-4616.691373,-5984.95116,-5202.916359,-4723.639156,-3888.972792,-7324.793257,-3767.868547,Healthy
-22192.65634,-5357.741595,-4812.945494,-4455.493934,-5084.040801,-4206.346841,-4071.509755,-3777.011958,-5964.668941,-3749.746061,Healthy
-23247.47368,-5118.261387,-4228.726446,-4024.298347,-5202.627517,-4395.400443,-4085.692041,-3711.355079,-6353.026743,-3586.500143,Healthy
-22469.3296,-5720.780446,-5268.264501,-4558.387337,-5376.269609,-4801.770326,-4235.158015,-3915.817969,-7116.417301,-3809.141782,Healthy
-23135.50615,-5771.062833,-4496.304038,-4286.956294,-5908.2058,-4970.787736,-4826.870957,-3921.258473,-6849.4695,-4132.815078,Healthy
