3.027213385,2.961580112,2.914853356,15.52780355,7.643053448,4.626855172,8.432750434,5.878635336,Healthy
3.057535692,3.000860443,3.034767427,15.52247504,7.404462744,4.50212275,7.779557114,5.834699743,Healthy
3.023920687,2.961489049,2.892802624,15.47121561,7.623096921,4.662153965,8.224860974,5.333864568,Healthy
3.107308806,3.021907818,2.940438989,15.54330546,7.341823855,4.573488881,8.056239154,6.112806932,Healthy
3.002324054,2.922089605,2.90241205,15.47578532,7.538769045,4.512218154,8.27213487,5.753988113,Healthy
3.007389106,2.948387532,2.934500041,15.66321579,7.39199462,4.768489692,8.044832322,5.231586402,Healthy
3.03788435,2.939506031,2.953276611,15.25214845,7.272566892,4.763495833,8.068972157,6.077919242,Healthy
3.000423929,3.02596417,2.963317454,15.76963264,7.402804,4.618267524,7.769479138,5.579400811,Healthy
3.069589652,2.947422989,2.916382433,15.60315955,7.190553936,4.59024361,8.085758736,5.362576834,Healthy
3.070869908,2.947791085,2.997337009,14.44872724,7.336067972,4.573138283,8.08895223,5.857634419,Healthy
3.036103475,2.96760622,2.922216595,14.82315921,7.003024376,4.410379012,7.825830979,5.087326593,Healthy
3.010644635,2.974065318,3.04573864,14.6327948,7.139193138,4.515222313,7.684443964,5.590412373,Healthy
3.059186989,2.985477483,3.018166883,14.74479153,7.200432461,4.410460278,8.034078202,5.93341572,Healthy
3.087098004,2.952248929,3.014105385,15.08193033,7.16855163,4.606217777,7.748861454,5.430096507,Healthy
3.096729728,2.954638668,2.972124,14.58638599,7.08252591,4.556392952,7.468231934,5.531786641,Healthy
3.035670822,3.024330002,2.997897579,15.15790727,7.198769068,4.474303341,7.612029267,5.901755363,Healthy
3.082718311,3.017817509,2.948707785,15.02920943,7.179210761,4.317747434,7.650090774,5.352027252,Healthy
3.096572934,3.066463051,2.978162125,15.65285455,7.35407974,4.438936898,7.647554201,5.951642276,Healthy
3.148707686,3.037968644,2.988682353,14.78420498,6.778869276,4.286800637,7.616698191,5.817311537,Healthy
3.089714377,2.959903052,3.025214205,14.96397483,6.912817261,4.391361346,7.881243277,5.423871869,Healthy
3.077376686,3.096685817,3.043352861,15.14293334,7.313066417,4.418995168,7.78458198,6.115352323,Healthy
3.065429839,3.02943945,3.026507309,14.7444993,7.166950782,4.356588201,7.212843832,6.097987618,Healthy
3.09385382,3.002129767,2.999015703,14.94488384,7.0985989,4.491662799,7.376742278,5.115567013,Healthy
3.12979926,2.969180498,3.051728852,14.96373059,7.164347393,4.453176695,7.671553439,6.09433367,Healthy
3.138854176,3.037860871,3.019097933,15.04256197,7.221297831,4.419819495,7.386405807,5.842114849,Healthy
3.134241799,2.998910319,3.054065819,15.18084806,7.354545144,4.453952114,7.373867435,5.102801923,Healthy
3.105498578,3.000683545,3.029033387,14.93452963,7.115785637,4.452521016,7.501492779,6.196105127,Healthy
3.035018461,2.999489576,2.962290617,14.77498868,7.091395915,4.243491157,7.106705854,5.667617137,Healthy
3.028072308,3.024394331,2.962629018,14.58439901,6.958370757,4.309976236,7.35033715,5.135499002,Healthy
3.135141672,3.034017895,3.109328708,15.05962827,7.032402307,4.29635119,7.347871193,6.340953684,Healthy
3.111084599,2.980117321,3.060328429,15.04539773,7.131288108,4.358887005,7.518219186,6.020366362,Healthy
3.120923189,3.070389953,3.105526315,14.85169532,6.946667417,4.421279848,7.41139154,5.22887975,Healthy
3.120003349,3.018329098,3.062270079,15.04056252,7.147572769,4.463275828,7.665014979,6.367423811,Healthy
3.120623986,3.007492018,3.051891246,14.5067513,6.836501294,4.318996954,7.551835012,5.806850476,Healthy
3.091644829,3.007846765,3.040462548,14.54184525,6.859228269,4.509910637,7.386696092,5.497827355,Healthy
3.079562103,3.026637843,3.110520023,14.66106344,7.031994879,4.500552944,7.736616147,6.842930688,Healthy
3.147220867,3.0707028,3.069139102,14.24963292,7.149334697,4.393418364,7.515216407,5.515232394,Healthy
3.060519854,3.002536433,3.03098182,14.2577439,7.157866886,4.372138948,7.513527127,5.607633131,Healthy
3.130856081,3.035646244,3.066587756,14.5760734,7.14652175,4.42776182,7.873368301,6.398997472,Healthy
3.103712635,3.083480432,3.084500742,14.12350571,6.834224693,4.396055831,7.805187314,5.291470712,Healthy
3.041973181,3.055794177,3.005573858,14.1044007,6.885123,4.287613175,7.590464051,5.591061925,Healthy
3.107539929,3.034499897,3.137141695,14.32691178,6.845485266,4.39862513,7.668764966,6.134656196,Healthy
3.057394757,3.027211114,3.14904376,14.3442803,7.024159692,4.413145315,7.301721196,5.18183429,Healthy
3.113418095,3.052189225,3.095589013,14.51322581,6.853502735,4.408535165,7.424338226,5.970557332,Healthy
3.125308885,3.036533119,3.147094915,14.38247353,6.880989283,4.40344014,7.266126747,6.215726997,Healthy
3.075751092,3.002907374,3.072159094,13.85094107,6.511282022,4.287003931,6.922250762,4.925196699,Healthy
3.041774244,3.04192036,3.08864814,13.7872906,6.809167275,4.445177775,7.424162462,5.887190592,Healthy
3.088361838,3.114970581,3.061737393,13.46049305,6.598894901,4.294034865,7.068705077,5.712086334,Healthy
3.062849234,3.037274816,3.025624869,13.64618409,6.532842628,4.41151836,7.103689393,4.920918864,Healthy
3.096226647,3.067691665,3.053334955,13.6174017,6.614235014,4.417908932,7.24910291,5.887496669,Healthy
3.033588836,3.02154687,3.096137113,13.71021946,6.867657592,4.283030061,7.22174414,5.881544447,Healthy
